91	ChIJhadb0NjvRxMR18-nUmJfmqw	5
92	ChIJ71A_3oHvRxMRimIgfic9jUw	4
93	ChIJ71A_3oHvRxMRimIgfic9jUw	2
94	ChIJ71A_3oHvRxMRimIgfic9jUw	3
95	ChIJ71A_3oHvRxMRimIgfic9jUw	3
96	ChIJ71A_3oHvRxMRimIgfic9jUw	5
97	ChIJWyuVdn3lRxMRan5DaR3HwwM	5
98	ChIJWyuVdn3lRxMRan5DaR3HwwM	1
99	ChIJWyuVdn3lRxMRan5DaR3HwwM	1
100	ChIJWyuVdn3lRxMRan5DaR3HwwM	1
101	ChIJWyuVdn3lRxMRan5DaR3HwwM	1
102	ChIJceokByTlRxMRHfvIVZCf7Wg	5
103	ChIJceokByTlRxMRHfvIVZCf7Wg	5
104	ChIJceokByTlRxMRHfvIVZCf7Wg	5
105	ChIJceokByTlRxMRHfvIVZCf7Wg	5
106	ChIJceokByTlRxMRHfvIVZCf7Wg	5
107	ChIJU7xoyY7xRxMRS3QeMBlG45I	5
108	ChIJU7xoyY7xRxMRS3QeMBlG45I	5
109	ChIJU7xoyY7xRxMRS3QeMBlG45I	5
110	ChIJU7xoyY7xRxMRS3QeMBlG45I	5
111	ChIJU7xoyY7xRxMRS3QeMBlG45I	5
112	ChIJfx1avuPlRxMR85gv8r_pJcA	5
113	ChIJfx1avuPlRxMR85gv8r_pJcA	3
114	ChIJfx1avuPlRxMR85gv8r_pJcA	1
115	ChIJfx1avuPlRxMR85gv8r_pJcA	3
116	ChIJfx1avuPlRxMR85gv8r_pJcA	2
75	ChIJN6VTNWflRxMRDqE4XBOgjPU	4
117	ChIJN6VTNWflRxMRDqE4XBOgjPU	5
118	ChIJN6VTNWflRxMRDqE4XBOgjPU	5
119	ChIJN6VTNWflRxMRDqE4XBOgjPU	5
120	ChIJN6VTNWflRxMRDqE4XBOgjPU	5
121	ChIJo74AZmflRxMRiz7czLiLwzw	4
122	ChIJo74AZmflRxMRiz7czLiLwzw	5
123	ChIJo74AZmflRxMRiz7czLiLwzw	5
124	ChIJo74AZmflRxMRiz7czLiLwzw	5
125	ChIJo74AZmflRxMRiz7czLiLwzw	5
126	ChIJGXbtzmLlRxMRL027sNwwaW8	4
127	ChIJGXbtzmLlRxMRL027sNwwaW8	1
128	ChIJGXbtzmLlRxMRL027sNwwaW8	4
129	ChIJGXbtzmLlRxMRL027sNwwaW8	5
130	ChIJGXbtzmLlRxMRL027sNwwaW8	5
131	ChIJa5I7x2DlRxMRoQGbcx71uYE	4
132	ChIJa5I7x2DlRxMRoQGbcx71uYE	5
133	ChIJa5I7x2DlRxMRoQGbcx71uYE	5
134	ChIJa5I7x2DlRxMRoQGbcx71uYE	5
135	ChIJa5I7x2DlRxMRoQGbcx71uYE	5
136	ChIJCzQ6H__lRxMR1PNPFXp5Qzc	4
137	ChIJPSiuw2DlRxMRcUHyzNvjI4E	5
138	ChIJPSiuw2DlRxMRcUHyzNvjI4E	4
135	ChIJPSiuw2DlRxMRcUHyzNvjI4E	5
139	ChIJPSiuw2DlRxMRcUHyzNvjI4E	5
140	ChIJPSiuw2DlRxMRcUHyzNvjI4E	5
141	ChIJk91VPGHlRxMRRclIfagpa8Y	4
142	ChIJk91VPGHlRxMRRclIfagpa8Y	1
143	ChIJk91VPGHlRxMRRclIfagpa8Y	5
132	ChIJvQ57kIvoRxMRzmFo2ieYUDM	4
144	ChIJvQ57kIvoRxMRzmFo2ieYUDM	5
145	ChIJvQ57kIvoRxMRzmFo2ieYUDM	1
146	ChIJvQ57kIvoRxMRzmFo2ieYUDM	2
147	ChIJvQ57kIvoRxMRzmFo2ieYUDM	5
148	ChIJQWlVV2HlRxMR_pHP3uqfTa4	5
149	ChIJQWlVV2HlRxMR_pHP3uqfTa4	5
150	ChIJQWlVV2HlRxMR_pHP3uqfTa4	5
151	ChIJQWlVV2HlRxMR_pHP3uqfTa4	5
152	ChIJQWlVV2HlRxMR_pHP3uqfTa4	5
145	ChIJ50rz9GDlRxMRkjzRllYemRw	1
153	ChIJ50rz9GDlRxMRkjzRllYemRw	5
154	ChIJ50rz9GDlRxMRkjzRllYemRw	5
155	ChIJ50rz9GDlRxMRkjzRllYemRw	5
156	ChIJ50rz9GDlRxMRkjzRllYemRw	5
157	ChIJTdJdPmHlRxMRmAgjAr7__Ro	4
135	ChIJTdJdPmHlRxMRmAgjAr7__Ro	5
158	ChIJTdJdPmHlRxMRmAgjAr7__Ro	4
159	ChIJTdJdPmHlRxMRmAgjAr7__Ro	3
160	ChIJTdJdPmHlRxMRmAgjAr7__Ro	1
135	ChIJTwQBUWHlRxMR-cyQ6dF4sGU	5
161	ChIJTwQBUWHlRxMR-cyQ6dF4sGU	5
162	ChIJTwQBUWHlRxMR-cyQ6dF4sGU	4
163	ChIJTwQBUWHlRxMR-cyQ6dF4sGU	1
164	ChIJTwQBUWHlRxMR-cyQ6dF4sGU	5
165	ChIJA2eLs7DlRxMRDpRs8zrgT9c	5
166	ChIJA2eLs7DlRxMRDpRs8zrgT9c	5
167	ChIJA2eLs7DlRxMRDpRs8zrgT9c	5
168	ChIJA2eLs7DlRxMRDpRs8zrgT9c	4
169	ChIJA2eLs7DlRxMRDpRs8zrgT9c	5
131	ChIJvzgJri_lRxMR-FsyWhIFgJM	4
170	ChIJvzgJri_lRxMR-FsyWhIFgJM	5
171	ChIJvzgJri_lRxMR-FsyWhIFgJM	1
172	ChIJvzgJri_lRxMR-FsyWhIFgJM	4
129	ChIJvzgJri_lRxMR-FsyWhIFgJM	4
173	ChIJE9L2NavlRxMRY9Uf91QiUKM	5
174	ChIJE9L2NavlRxMRY9Uf91QiUKM	4
175	ChIJE9L2NavlRxMRY9Uf91QiUKM	3
176	ChIJE9L2NavlRxMRY9Uf91QiUKM	5
177	ChIJE9L2NavlRxMRY9Uf91QiUKM	5
178	ChIJIaLsZmPlRxMRR4aUqSfVSro	3
179	ChIJIaLsZmPlRxMRR4aUqSfVSro	5
180	ChIJweopCL_uRxMRoLLviTquEiE	5
181	ChIJweopCL_uRxMRoLLviTquEiE	4
182	ChIJweopCL_uRxMRoLLviTquEiE	4
183	ChIJweopCL_uRxMRoLLviTquEiE	5
184	ChIJweopCL_uRxMRoLLviTquEiE	3
185	ChIJKYkQfXXvRxMR0IogF65dosk	5
186	ChIJKYkQfXXvRxMR0IogF65dosk	5
187	ChIJKYkQfXXvRxMR0IogF65dosk	4
188	ChIJKYkQfXXvRxMR0IogF65dosk	5
189	ChIJKYkQfXXvRxMR0IogF65dosk	5
190	ChIJx1z0YwnvRxMRSgTMPtaNyQI	4
191	ChIJx1z0YwnvRxMRSgTMPtaNyQI	5
192	ChIJx1z0YwnvRxMRSgTMPtaNyQI	5
193	ChIJx1z0YwnvRxMRSgTMPtaNyQI	5
194	ChIJx1z0YwnvRxMRSgTMPtaNyQI	5
195	ChIJv6M2owXvRxMRWh3UqPgq0fc	5
196	ChIJA2sQgR7vRxMRkHQUKOlI9wI	5
197	ChIJA2sQgR7vRxMRkHQUKOlI9wI	4
198	ChIJA2sQgR7vRxMRkHQUKOlI9wI	1
199	ChIJA2sQgR7vRxMRkHQUKOlI9wI	5
200	ChIJA2sQgR7vRxMRkHQUKOlI9wI	5
201	ChIJIRJGFRjvRxMR9mEq5A-A3Jk	5
202	ChIJIRJGFRjvRxMR9mEq5A-A3Jk	5
203	ChIJIRJGFRjvRxMR9mEq5A-A3Jk	5
204	ChIJIRJGFRjvRxMR9mEq5A-A3Jk	5
205	ChIJIRJGFRjvRxMR9mEq5A-A3Jk	5
143	ChIJs74OJRzvRxMRdgooD6qX9G8	5
206	ChIJs74OJRzvRxMRdgooD6qX9G8	2
207	ChIJs74OJRzvRxMRdgooD6qX9G8	4
208	ChIJs74OJRzvRxMRdgooD6qX9G8	4
209	ChIJs74OJRzvRxMRdgooD6qX9G8	3
210	ChIJpZcSih7vRxMRQYKFMgIJTYo	3
69	ChIJpZcSih7vRxMRQYKFMgIJTYo	5
211	ChIJpZcSih7vRxMRQYKFMgIJTYo	4
212	ChIJO-UQ6R7vRxMRTbWWJXCFnuI	3
213	ChIJO-UQ6R7vRxMRTbWWJXCFnuI	5
214	ChIJO-UQ6R7vRxMRTbWWJXCFnuI	5
215	ChIJO-UQ6R7vRxMRTbWWJXCFnuI	5
216	ChIJO-UQ6R7vRxMRTbWWJXCFnuI	5
217	ChIJIbazKRnvRxMRTBtbK_QBD48	4
218	ChIJIbazKRnvRxMRTBtbK_QBD48	5
219	ChIJIbazKRnvRxMRTBtbK_QBD48	5
220	ChIJIbazKRnvRxMRTBtbK_QBD48	4
69	ChIJIbazKRnvRxMRTBtbK_QBD48	5
221	ChIJ_SRsXR7vRxMRtQov2EmvjW8	5
222	ChIJ_SRsXR7vRxMRtQov2EmvjW8	5
223	ChIJ_SRsXR7vRxMRtQov2EmvjW8	5
224	ChIJ_SRsXR7vRxMRtQov2EmvjW8	5
225	ChIJ_SRsXR7vRxMRtQov2EmvjW8	5
226	ChIJyyA1FB7vRxMRwN99ssLje2Q	3
227	ChIJyyA1FB7vRxMRwN99ssLje2Q	3
215	ChIJyyA1FB7vRxMRwN99ssLje2Q	5
228	ChIJyyA1FB7vRxMRwN99ssLje2Q	5
229	ChIJyyA1FB7vRxMRwN99ssLje2Q	3
230	ChIJi0BwSxjvRxMRQ7Bh8ayyz7c	1
231	ChIJi0BwSxjvRxMRQ7Bh8ayyz7c	5
232	ChIJi0BwSxjvRxMRQ7Bh8ayyz7c	3
233	ChIJi0BwSxjvRxMRQ7Bh8ayyz7c	4
92	ChIJi0BwSxjvRxMRQ7Bh8ayyz7c	4
217	ChIJI2eWuxbvRxMRo9MUg3H22vQ	1
234	ChIJI2eWuxbvRxMRo9MUg3H22vQ	4
235	ChIJI2eWuxbvRxMRo9MUg3H22vQ	4
201	ChIJI2eWuxbvRxMRo9MUg3H22vQ	4
236	ChIJI2eWuxbvRxMRo9MUg3H22vQ	5
231	ChIJ-XO2yb3vRxMRXqmYZXb1RW0	5
237	ChIJ-XO2yb3vRxMRXqmYZXb1RW0	5
238	ChIJhYaH0yLvRxMRb1xINJ2c8W0	5
239	ChIJhYaH0yLvRxMRb1xINJ2c8W0	5
240	ChIJhYaH0yLvRxMRb1xINJ2c8W0	5
241	ChIJhYaH0yLvRxMRb1xINJ2c8W0	5
242	ChIJhYaH0yLvRxMRb1xINJ2c8W0	2
243	ChIJgRyHozzvRxMRuhFmDSUNQKQ	1
244	ChIJgRyHozzvRxMRuhFmDSUNQKQ	5
245	ChIJgRyHozzvRxMRuhFmDSUNQKQ	3
246	ChIJgRyHozzvRxMRuhFmDSUNQKQ	1
247	ChIJgRyHozzvRxMRuhFmDSUNQKQ	3
248	ChIJ_RJQvT3vRxMRk-FgTzzhLHc	4
249	ChIJ_RJQvT3vRxMRk-FgTzzhLHc	5
250	ChIJ_RJQvT3vRxMRk-FgTzzhLHc	5
251	ChIJ_RJQvT3vRxMRk-FgTzzhLHc	3
252	ChIJ_RJQvT3vRxMRk-FgTzzhLHc	5
253	ChIJy6rV8zzvRxMRJ4MuVWUX3CU	5
254	ChIJy6rV8zzvRxMRJ4MuVWUX3CU	5
255	ChIJy6rV8zzvRxMRJ4MuVWUX3CU	4
256	ChIJy6rV8zzvRxMRJ4MuVWUX3CU	5
252	ChIJy6rV8zzvRxMRJ4MuVWUX3CU	4
257	ChIJFSvyP07vRxMRuflHpb8DMec	5
258	ChIJFSvyP07vRxMRuflHpb8DMec	4
259	ChIJFSvyP07vRxMRuflHpb8DMec	5
260	ChIJFSvyP07vRxMRuflHpb8DMec	5
261	ChIJFSvyP07vRxMRuflHpb8DMec	3
262	ChIJp_UGT4blRxMR_g8NibCn4UY	2
263	ChIJp_UGT4blRxMR_g8NibCn4UY	3
264	ChIJp_UGT4blRxMR_g8NibCn4UY	4
265	ChIJp_UGT4blRxMR_g8NibCn4UY	5
266	ChIJu0DuUoHlRxMRHJYJIuW8uXY	3
267	ChIJu0DuUoHlRxMRHJYJIuW8uXY	3
268	ChIJu0DuUoHlRxMRHJYJIuW8uXY	3
269	ChIJu0DuUoHlRxMRHJYJIuW8uXY	2
270	ChIJu0DuUoHlRxMRHJYJIuW8uXY	4
271	ChIJlYg9vCjrRxMRRbzBSpPlM2I	4
272	ChIJlYg9vCjrRxMRRbzBSpPlM2I	4
273	ChIJlYg9vCjrRxMRRbzBSpPlM2I	5
274	ChIJlYg9vCjrRxMRRbzBSpPlM2I	3
275	ChIJlYg9vCjrRxMRRbzBSpPlM2I	5
276	ChIJD2GjvrnrRxMRmZXwvd0_stU	5
277	ChIJD2GjvrnrRxMRmZXwvd0_stU	5
278	ChIJD2GjvrnrRxMRmZXwvd0_stU	5
279	ChIJD2GjvrnrRxMRmZXwvd0_stU	5
273	ChIJD2GjvrnrRxMRmZXwvd0_stU	5
280	ChIJj3aqkSvpRxMRlEi-hMgNtZk	5
281	ChIJj3aqkSvpRxMRlEi-hMgNtZk	3
282	ChIJj3aqkSvpRxMRlEi-hMgNtZk	5
283	ChIJj3aqkSvpRxMRlEi-hMgNtZk	1
284	ChIJj3aqkSvpRxMRlEi-hMgNtZk	5
285	ChIJt_DDGTDpRxMRcx-Ew0U2PkM	4
286	ChIJt_DDGTDpRxMRcx-Ew0U2PkM	1
287	ChIJt_DDGTDpRxMRcx-Ew0U2PkM	1
288	ChIJt_DDGTDpRxMRcx-Ew0U2PkM	4
289	ChIJt_DDGTDpRxMRcx-Ew0U2PkM	1
290	ChIJIcr4WCHpRxMR3Uw0ruzhkbY	5
291	ChIJIcr4WCHpRxMR3Uw0ruzhkbY	5
292	ChIJIcr4WCHpRxMR3Uw0ruzhkbY	5
293	ChIJIcr4WCHpRxMR3Uw0ruzhkbY	1
294	ChIJIcr4WCHpRxMR3Uw0ruzhkbY	1
295	ChIJj8iuROTpRxMRnoGymIw8OC0	3
296	ChIJj8iuROTpRxMRnoGymIw8OC0	5
297	ChIJj8iuROTpRxMRnoGymIw8OC0	5
298	ChIJj8iuROTpRxMRnoGymIw8OC0	5
299	ChIJj8iuROTpRxMRnoGymIw8OC0	1
300	ChIJNQ2zCVzoRxMRZ9DB_6Qtf3Q	5
301	ChIJNQ2zCVzoRxMRZ9DB_6Qtf3Q	5
302	ChIJNQ2zCVzoRxMRZ9DB_6Qtf3Q	5
303	ChIJNQ2zCVzoRxMRZ9DB_6Qtf3Q	3
304	ChIJNQ2zCVzoRxMRZ9DB_6Qtf3Q	1
305	ChIJo4lKDhvpRxMRKXa6-9AolgQ	5
306	ChIJo4lKDhvpRxMRKXa6-9AolgQ	2
307	ChIJo4lKDhvpRxMRKXa6-9AolgQ	5
308	ChIJo4lKDhvpRxMRKXa6-9AolgQ	5
309	ChIJo4lKDhvpRxMRKXa6-9AolgQ	5
310	ChIJC1kvNwXpRxMRBm7P2S-qar4	2
311	ChIJC1kvNwXpRxMRBm7P2S-qar4	5
312	ChIJC1kvNwXpRxMRBm7P2S-qar4	5
313	ChIJC1kvNwXpRxMRBm7P2S-qar4	4
314	ChIJC1kvNwXpRxMRBm7P2S-qar4	5
315	ChIJW6h5KQXpRxMRhTiczqc5mV0	4
316	ChIJW6h5KQXpRxMRhTiczqc5mV0	5
317	ChIJW6h5KQXpRxMRhTiczqc5mV0	4
318	ChIJW6h5KQXpRxMRhTiczqc5mV0	5
319	ChIJW6h5KQXpRxMRhTiczqc5mV0	2
320	ChIJJYRmpAPpRxMRgjKO97IYh6I	5
321	ChIJJYRmpAPpRxMRgjKO97IYh6I	5
322	ChIJJYRmpAPpRxMRgjKO97IYh6I	5
323	ChIJJYRmpAPpRxMRgjKO97IYh6I	4
324	ChIJJYRmpAPpRxMRgjKO97IYh6I	5
325	ChIJHQYDZhrpRxMRjUNvIZ1nAEE	4
326	ChIJHQYDZhrpRxMRjUNvIZ1nAEE	5
327	ChIJHQYDZhrpRxMRjUNvIZ1nAEE	5
328	ChIJHQYDZhrpRxMRjUNvIZ1nAEE	5
329	ChIJHQYDZhrpRxMRjUNvIZ1nAEE	1
330	ChIJtXF0_fLpRxMRH77oIGkRoRA	2
319	ChIJtXF0_fLpRxMRH77oIGkRoRA	3
331	ChIJtXF0_fLpRxMRH77oIGkRoRA	5
332	ChIJtXF0_fLpRxMRH77oIGkRoRA	1
333	ChIJtXF0_fLpRxMRH77oIGkRoRA	1
334	ChIJi0JxxQTpRxMR3L10xjiaB9o	4
335	ChIJi0JxxQTpRxMR3L10xjiaB9o	5
336	ChIJi0JxxQTpRxMR3L10xjiaB9o	3
337	ChIJi0JxxQTpRxMR3L10xjiaB9o	3
338	ChIJi0JxxQTpRxMR3L10xjiaB9o	4
138	ChIJZ5IiSQXpRxMRGr7JfszDthw	4
339	ChIJZ5IiSQXpRxMRGr7JfszDthw	1
340	ChIJZ5IiSQXpRxMRGr7JfszDthw	4
341	ChIJZ5IiSQXpRxMRGr7JfszDthw	5
342	ChIJZ5IiSQXpRxMRGr7JfszDthw	5
343	ChIJx48mkwTpRxMRaYmsDNa8OWY	5
344	ChIJx48mkwTpRxMRaYmsDNa8OWY	5
345	ChIJx48mkwTpRxMRaYmsDNa8OWY	1
346	ChIJx48mkwTpRxMRaYmsDNa8OWY	5
347	ChIJx48mkwTpRxMRaYmsDNa8OWY	3
348	ChIJSX1_HxvpRxMR69jUJDAcAic	5
349	ChIJSX1_HxvpRxMR69jUJDAcAic	4
350	ChIJSX1_HxvpRxMR69jUJDAcAic	4
351	ChIJSX1_HxvpRxMR69jUJDAcAic	5
340	ChIJSX1_HxvpRxMR69jUJDAcAic	4
352	ChIJMW7VnR3pRxMRRK-V8Pf-eOk	5
353	ChIJMW7VnR3pRxMRRK-V8Pf-eOk	5
354	ChIJMW7VnR3pRxMRRK-V8Pf-eOk	5
355	ChIJMW7VnR3pRxMRRK-V8Pf-eOk	5
356	ChIJMW7VnR3pRxMRRK-V8Pf-eOk	4
357	ChIJw5ZCOAPpRxMRKbBdoMXCtQ4	3
358	ChIJw5ZCOAPpRxMRKbBdoMXCtQ4	5
359	ChIJw5ZCOAPpRxMRKbBdoMXCtQ4	3
360	ChIJw5ZCOAPpRxMRKbBdoMXCtQ4	5
295	ChIJw5ZCOAPpRxMRKbBdoMXCtQ4	3
361	ChIJ8Se_lATpRxMRwEKR8An1mMg	1
362	ChIJ8Se_lATpRxMRwEKR8An1mMg	1
363	ChIJ8Se_lATpRxMRwEKR8An1mMg	5
364	ChIJ8Se_lATpRxMRwEKR8An1mMg	1
365	ChIJ8Se_lATpRxMRwEKR8An1mMg	5
366	ChIJQ4hZJgXpRxMRPHRoiYhStw8	3
367	ChIJQ4hZJgXpRxMRPHRoiYhStw8	5
368	ChIJQ4hZJgXpRxMRPHRoiYhStw8	3
369	ChIJQ4hZJgXpRxMRPHRoiYhStw8	4
370	ChIJQ4hZJgXpRxMRPHRoiYhStw8	2
371	ChIJz0AC1EbpRxMRFuUarxCV9oc	5
372	ChIJz0AC1EbpRxMRFuUarxCV9oc	5
373	ChIJz0AC1EbpRxMRFuUarxCV9oc	5
374	ChIJz0AC1EbpRxMRFuUarxCV9oc	5
375	ChIJz0AC1EbpRxMRFuUarxCV9oc	5
376	ChIJox98FxvpRxMRUsXx-_UWEZQ	5
377	ChIJox98FxvpRxMRUsXx-_UWEZQ	4
378	ChIJox98FxvpRxMRUsXx-_UWEZQ	5
379	ChIJox98FxvpRxMRUsXx-_UWEZQ	5
380	ChIJox98FxvpRxMRUsXx-_UWEZQ	5
381	ChIJ2yfnMNLpRxMR1QIPRhM8Uks	5
382	ChIJ2yfnMNLpRxMR1QIPRhM8Uks	5
383	ChIJ2yfnMNLpRxMR1QIPRhM8Uks	5
384	ChIJ2yfnMNLpRxMR1QIPRhM8Uks	4
385	ChIJ2yfnMNLpRxMR1QIPRhM8Uks	3
386	ChIJSX1_HxvpRxMRh4Y0JDDt4tU	1
387	ChIJSX1_HxvpRxMRh4Y0JDDt4tU	5
388	ChIJSX1_HxvpRxMRh4Y0JDDt4tU	5
389	ChIJSX1_HxvpRxMRh4Y0JDDt4tU	5
390	ChIJSX1_HxvpRxMRh4Y0JDDt4tU	5
391	ChIJBcIi8DbpRxMRIbRF42ozUfo	5
392	ChIJBcIi8DbpRxMRIbRF42ozUfo	5
393	ChIJGwgR3ATpRxMRvR8JvCG5j-M	4
394	ChIJn_vbJqzpRxMRYmkUPUR3gvw	5
395	ChIJn_vbJqzpRxMRYmkUPUR3gvw	5
396	ChIJn_vbJqzpRxMRYmkUPUR3gvw	5
397	ChIJn_vbJqzpRxMRYmkUPUR3gvw	5
398	ChIJn_vbJqzpRxMRYmkUPUR3gvw	5
399	ChIJrzRNzwTpRxMRUxe1-c-mvns	5
400	ChIJrzRNzwTpRxMRUxe1-c-mvns	1
401	ChIJrzRNzwTpRxMRUxe1-c-mvns	5
402	ChIJrzRNzwTpRxMRUxe1-c-mvns	5
403	ChIJrzRNzwTpRxMRUxe1-c-mvns	4
404	ChIJCXZHkwTpRxMRmXj5nT22MgM	5
405	ChIJCXZHkwTpRxMRmXj5nT22MgM	1
406	ChIJCXZHkwTpRxMRmXj5nT22MgM	5
407	ChIJCXZHkwTpRxMRmXj5nT22MgM	5
408	ChIJCXZHkwTpRxMRmXj5nT22MgM	5
409	ChIJ9ZORKzLvRxMR11x-BrPFjW0	1
410	ChIJ9ZORKzLvRxMR11x-BrPFjW0	5
411	ChIJ9ZORKzLvRxMR11x-BrPFjW0	5
412	ChIJ9ZORKzLvRxMR11x-BrPFjW0	4
413	ChIJ9ZORKzLvRxMR11x-BrPFjW0	5
414	ChIJ1dUuxUzvRxMRlnKb44OxIUo	5
415	ChIJ1dUuxUzvRxMRlnKb44OxIUo	1
313	ChIJ1dUuxUzvRxMRlnKb44OxIUo	4
416	ChIJ1dUuxUzvRxMRlnKb44OxIUo	5
417	ChIJ1dUuxUzvRxMRlnKb44OxIUo	4
418	ChIJRw0pOE7vRxMRQjOVoOaXAvY	5
419	ChIJRw0pOE7vRxMRQjOVoOaXAvY	5
420	ChIJRw0pOE7vRxMRQjOVoOaXAvY	5
