174	39	4
175	39	3
176	39	5
177	39	5
178	40	3
179	40	5
180	41	5
181	41	4
182	41	4
183	41	5
184	41	3
185	42	5
186	42	5
187	42	4
188	42	5
189	42	5
190	43	4
191	43	5
192	43	5
193	43	5
194	43	5
195	44	5
196	45	5
197	45	4
198	45	1
199	45	5
200	45	5
201	46	5
202	46	5
203	46	5
204	46	5
205	46	5
143	47	5
206	47	2
207	47	4
208	47	4
209	47	3
210	48	3
69	48	5
211	48	4
212	49	3
213	49	5
214	49	5
215	49	5
216	49	5
217	50	4
218	50	5
219	50	5
220	50	4
69	50	5
221	51	5
222	51	5
223	51	5
224	51	5
225	51	5
226	52	3
227	52	3
215	52	5
228	52	5
229	52	3
230	53	1
231	53	5
232	53	3
233	53	4
92	53	4
217	54	1
234	54	4
235	54	4
201	54	4
236	54	5
231	55	5
237	55	5
238	56	5
239	56	5
240	56	5
241	56	5
242	56	2
243	57	1
244	57	5
245	57	3
246	57	1
247	57	3
248	58	4
249	58	5
250	58	5
251	58	3
252	58	5
253	59	5
254	59	5
255	59	4
256	59	5
252	59	4
257	60	5
258	60	4
259	60	5
260	60	5
261	60	3
262	61	2
263	61	3
264	61	4
265	61	5
266	62	3
267	62	3
268	62	3
269	62	2
270	62	4
271	63	4
272	63	4
273	63	5
274	63	3
275	63	5
276	64	5
277	64	5
278	64	5
279	64	5
273	64	5
280	65	5
281	65	3
282	65	5
283	65	1
284	65	5
285	66	4
286	66	1
287	66	1
288	66	4
289	66	1
290	67	5
291	67	5
292	67	5
293	67	1
294	67	1
295	68	3
296	68	5
297	68	5
298	68	5
299	68	1
300	69	5
301	69	5
302	69	5
303	69	3
304	69	1
305	70	5
306	70	2
307	70	5
308	70	5
309	70	5
310	71	2
311	71	5
312	71	5
313	71	4
314	71	5
315	72	4
316	72	5
317	72	4
318	72	5
319	72	2
320	73	5
321	73	5
322	73	5
323	73	4
324	73	5
325	74	4
326	74	5
327	74	5
328	74	5
329	74	1
330	75	2
319	75	3
331	75	5
332	75	1
333	75	1
334	76	4
335	76	5
336	76	3
337	76	3
338	76	4
138	77	4
339	77	1
340	77	4
341	77	5
342	77	5
343	78	5
344	78	5
345	78	1
346	78	5
347	78	3
348	79	5
349	79	4
350	79	4
351	79	5
340	79	4
352	80	5
353	80	5
354	80	5
355	80	5
356	80	4
357	81	3
358	81	5
359	81	3
360	81	5
295	81	3
361	82	1
362	82	1
363	82	5
364	82	1
365	82	5
366	83	3
367	83	5
368	83	3
369	83	4
370	83	2
371	84	5
372	84	5
373	84	5
374	84	5
375	84	5
376	85	5
377	85	4
378	85	5
379	85	5
380	85	5
381	86	5
382	86	5
383	86	5
384	86	4
385	86	3
386	87	1
387	87	5
388	87	5
389	87	5
390	87	5
391	88	5
392	88	5
393	89	4
394	90	5
395	90	5
396	90	5
397	90	5
398	90	5
399	91	5
400	91	1
401	91	5
402	91	5
403	91	4
404	92	5
405	92	1
406	92	5
407	92	5
408	92	5
409	93	1
410	93	5
411	93	5
412	93	4
413	93	5
414	94	5
415	94	1
313	94	4
416	94	5
417	94	4
418	95	5
419	95	5
420	95	5
421	95	5
422	95	5
423	96	5
424	96	5
425	97	5
426	97	2
427	97	4
428	97	4
429	97	5
430	98	1
431	98	4
432	98	5
433	98	1
180	98	5
434	99	5
435	99	5
436	99	4
437	99	3
438	99	5
439	100	3
440	100	4
441	100	5
442	100	4
443	100	4
444	101	5
445	102	5
446	102	5
447	102	5
369	102	5
448	102	5
449	103	5
450	103	5
451	103	5
452	103	4
453	103	4
454	104	5
239	104	4
455	104	5
456	104	4
377	104	4
457	105	2
458	105	5
459	105	5
460	105	5
461	105	4
462	106	4
463	106	5
464	106	5
64	106	2
465	106	3
466	107	5
179	107	5
467	108	5
468	108	5
469	108	5
470	108	4
471	108	5
472	109	4
473	109	5
474	109	5
475	109	5
476	109	4
477	110	5
478	111	5
479	112	5
480	112	3
481	112	5
482	112	4
483	112	3
484	113	5
485	113	3
179	113	5
486	114	4
487	114	5
488	114	5
489	114	5
490	114	1
491	115	1
467	116	5
492	116	5
493	116	5
494	116	5
495	116	5
496	117	1
497	117	5
498	117	5
499	117	5
500	117	5
179	118	5
501	119	5
502	119	3
503	119	5
504	119	5
505	120	5
506	120	5
507	120	5
338	120	2
508	120	5
509	121	5
510	121	5
511	121	5
512	121	5
513	121	5
514	122	5
515	122	5
410	122	5
516	122	4
517	122	5
518	123	5
519	123	5
520	123	5
521	123	5
522	123	1
523	124	4
524	124	5
525	124	4
179	124	5
526	125	4
527	125	1
528	125	3
529	125	5
530	125	5
531	126	4
532	127	5
533	127	5
534	127	5
535	127	5
536	127	5
537	128	4
538	128	4
539	128	5
540	128	3
541	128	5
542	129	4
525	129	5
543	129	5
544	129	5
545	129	3
546	130	1
547	131	3
516	131	3
524	131	5
548	131	4
549	131	4
550	132	4
551	132	5
552	132	4
553	132	5
554	133	4
555	133	5
556	133	5
557	133	5
558	133	5
559	134	4
560	134	3
561	134	5
562	134	5
563	134	5
547	135	5
564	135	5
565	135	5
566	135	5
567	135	5
525	136	5
179	136	5
568	137	5
569	137	4
570	137	4
571	137	5
572	137	5
573	138	5
574	138	3
575	138	5
576	138	5
577	138	5
578	139	5
557	139	5
579	139	5
580	139	5
581	139	5
582	140	5
583	140	5
584	140	5
585	140	5
586	140	5
587	141	5
588	141	4
589	142	4
558	142	5
590	142	4
591	142	2
592	142	3
593	143	5
528	143	4
594	143	3
525	143	5
453	143	3
595	144	5
596	144	4
578	144	5
597	144	4
598	144	5
599	145	5
600	145	5
86	145	5
601	145	5
602	145	5
596	146	1
603	146	5
604	146	1
605	146	5
545	146	3
606	147	5
607	147	5
608	147	5
609	147	5
610	147	5
611	148	5
612	148	3
613	148	1
282	148	4
614	148	1
615	149	4
616	149	5
617	149	5
618	149	4
619	149	3
620	150	1
621	151	5
622	151	5
623	151	1
624	151	5
625	151	4
626	152	5
476	152	5
627	152	5
628	152	5
629	152	5
630	153	5
631	153	5
632	153	3
633	153	5
634	153	5
635	154	5
636	154	5
637	154	5
623	154	5
638	154	5
639	155	5
640	155	5
641	155	5
642	155	1
643	155	5
644	156	4
645	157	5
646	157	4
647	157	4
648	157	5
649	157	5
650	158	5
651	158	5
652	158	5
653	158	5
439	158	3
654	159	5
655	159	5
656	159	4
657	159	5
658	159	5
659	160	5
660	160	4
661	160	2
662	160	5
170	160	5
439	161	4
663	161	5
664	161	5
665	161	5
666	161	5
439	162	4
667	162	5
668	162	5
669	162	5
670	162	5
671	163	4
672	163	5
673	163	1
674	163	4
675	163	3
676	164	5
677	164	1
678	164	5
679	164	5
680	164	2
338	165	4
681	165	5
682	165	5
683	165	4
325	165	4
684	166	5
685	166	5
686	166	4
687	166	5
688	166	5
359	167	2
689	167	5
690	167	5
691	167	4
692	167	4
693	168	4
694	168	5
695	168	5
696	168	5
697	168	5
626	169	5
698	169	5
699	169	5
700	169	4
701	169	4
702	170	4
703	170	5
704	170	5
705	170	5
706	170	4
707	171	5
708	171	5
709	171	5
710	171	5
711	171	5
340	172	5
712	172	5
713	172	5
714	172	4
297	172	4
715	173	5
716	173	5
717	173	4
718	173	5
719	173	2
720	174	5
338	174	4
721	174	5
722	174	3
692	174	5
338	175	4
723	175	5
724	175	4
725	175	5
726	175	2
311	176	5
727	176	5
728	176	4
729	176	5
730	176	5
731	177	5
732	177	5
733	177	5
734	177	4
735	177	5
736	178	5
737	178	5
738	178	5
739	178	5
740	178	5
741	179	4
742	179	1
743	179	5
744	179	5
745	179	5
746	180	5
747	180	5
370	180	5
748	180	5
749	180	4
750	181	4
751	182	4
752	182	5
753	182	5
754	182	5
755	182	5
756	183	5
757	183	1
758	183	5
759	183	1
760	183	5
761	184	2
762	184	4
763	184	5
764	184	4
765	184	5
766	185	5
767	185	5
768	185	5
769	185	4
770	185	5
771	186	5
772	186	5
773	186	4
774	186	5
669	186	5
775	187	5
776	188	2
777	188	5
778	188	1
779	188	5
780	188	5
781	189	5
782	189	5
783	189	5
784	189	5
785	189	4
786	190	5
787	190	5
788	190	3
789	190	5
790	190	5
791	191	5
792	191	3
793	191	4
794	191	3
795	191	5
796	192	5
797	192	5
798	193	5
799	193	4
800	193	5
801	193	5
802	193	5
803	194	5
804	194	4
805	194	5
806	194	4
807	194	5
808	195	5
809	195	4
810	195	5
811	195	5
812	195	3
813	196	5
814	196	5
804	196	3
649	196	5
815	196	5
671	197	5
816	197	5
817	197	5
818	197	5
819	197	5
820	198	5
821	199	4
675	199	3
822	199	3
823	200	5
791	200	5
824	200	5
825	200	5
826	200	5
827	201	5
652	201	5
828	201	5
829	201	5
759	201	4
825	202	5
439	202	3
830	202	4
831	202	5
832	202	5
833	203	5
706	203	2
834	203	4
835	203	1
836	203	4
837	204	5
838	204	5
839	204	3
428	204	4
686	204	5
840	205	5
841	205	1
842	205	2
843	205	5
844	205	1
845	206	5
140	206	4
846	206	4
847	206	5
338	206	4
848	207	5
849	207	5
850	207	4
337	207	4
851	207	4
852	208	5
853	208	2
854	208	4
855	208	5
856	208	1
857	209	5
858	209	5
859	209	5
197	209	3
860	209	4
861	210	5
862	210	5
863	210	5
864	210	5
865	210	5
866	211	5
867	211	5
697	211	5
868	211	5
869	211	5
870	212	5
871	212	5
872	212	5
873	212	5
874	212	4
875	213	5
876	213	5
877	213	1
878	213	1
879	213	5
179	214	5
880	214	5
881	214	3
882	214	5
883	214	4
884	215	5
885	215	5
886	215	5
887	215	5
888	215	5
771	216	5
889	216	5
420	217	4
890	217	5
891	217	5
892	217	5
893	217	5
786	218	5
894	218	5
895	218	1
896	218	5
897	218	5
898	219	5
899	219	5
900	219	5
901	219	3
902	219	5
903	220	5
904	220	3
904	221	3
905	222	5
906	222	5
75	222	4
907	222	5
908	222	1
909	223	5
910	223	5
626	223	5
911	223	4
912	223	5
913	224	5
179	224	5
914	224	5
915	224	5
916	225	5
917	225	5
918	225	5
919	225	5
793	225	3
920	226	5
921	226	5
922	226	5
923	226	5
924	226	5
925	227	5
926	227	5
927	227	5
928	227	1
929	227	5
930	228	5
931	228	5
932	228	5
933	228	5
934	228	5
935	229	5
338	229	4
936	229	5
937	229	5
938	229	5
939	230	5
849	230	4
940	230	5
941	230	5
942	230	5
943	231	5
944	231	5
945	231	4
946	231	5
947	231	5
948	232	5
949	233	4
950	233	4
951	233	4
952	233	4
953	234	5
954	234	5
955	234	5
956	234	1
957	234	5
958	235	4
959	235	4
960	235	4
961	235	1
962	235	5
963	236	3
964	236	5
965	236	5
966	236	3
967	236	4
968	237	1
969	237	2
970	237	1
971	237	3
972	237	1
973	238	5
305	238	4
974	238	5
975	238	3
976	238	5
977	239	4
428	239	4
978	239	3
979	239	1
980	239	4
981	240	4
982	240	5
983	240	5
984	240	3
985	240	5
986	241	5
987	241	5
988	241	5
989	241	5
990	241	5
991	242	5
992	242	5
993	242	5
994	242	5
995	242	5
996	243	5
997	244	5
998	244	5
999	244	5
386	244	1
1000	244	5
1001	245	4
1002	246	5
846	246	5
1003	246	5
1004	246	1
1005	246	4
1006	247	5
338	247	4
1007	247	5
1008	247	5
1009	247	2
1010	248	5
1011	248	5
1012	248	4
1013	248	2
1014	248	3
1015	249	4
1016	249	5
1017	249	5
970	249	1
170	249	5
1018	250	5
1019	250	5
387	250	5
1020	250	5
1021	250	2
1022	251	5
1023	251	5
1024	251	4
1025	251	1
1026	251	5
973	252	5
1027	252	5
1028	252	5
1029	252	5
1030	252	5
1031	253	2
1032	254	5
958	254	5
1033	254	5
1034	254	5
1035	254	4
1036	255	1
1037	255	3
1038	255	5
1039	255	1
1040	255	1
1041	256	5
1042	256	5
1043	256	5
1044	256	5
1045	256	5
519	257	5
1046	257	5
1047	257	4
75	257	4
1048	257	3
179	258	5
1049	258	3
1050	258	5
1051	259	5
834	259	5
1052	259	5
1053	259	5
732	259	5
1054	260	5
1055	260	5
1056	260	3
1057	260	5
1058	260	5
1059	261	5
1060	261	3
1061	262	5
1045	262	5
1062	262	5
1063	262	5
1064	262	5
1065	263	5
1066	264	5
545	264	3
1067	264	3
179	265	5
1068	266	5
1069	266	5
1070	266	5
860	266	4
1071	266	4
1072	267	5
1073	267	5
1032	267	5
1074	267	5
1075	267	5
1076	268	5
1077	268	5
1078	268	4
1079	268	5
1080	268	4
1081	269	3
1082	269	5
1083	269	5
1084	269	4
617	270	5
1085	270	5
1086	270	2
1087	270	5
1088	270	5
1089	271	5
723	271	2
1090	271	5
1091	271	5
1092	271	5
1093	272	5
1094	272	4
1095	272	4
290	272	5
1096	272	5
1097	273	5
1098	273	1
804	273	4
1099	273	5
1100	273	5
1101	274	5
1102	274	4
1103	274	5
1104	274	5
1105	274	5
524	275	5
1106	275	4
1107	275	4
1108	275	4
1109	275	4
1110	276	5
1111	276	5
1112	276	1
1113	276	5
1114	276	5
1115	277	5
1116	277	5
729	277	5
1117	277	5
1118	277	5
1119	278	5
1065	278	5
1120	278	5
1121	278	4
1122	278	5
1123	279	5
1124	279	5
1125	279	5
1126	279	5
170	279	5
1127	280	5
1128	280	5
1129	280	1
1130	280	1
1131	280	5
1132	281	5
1133	281	4
1134	282	4
1135	282	5
1136	282	5
1137	282	5
313	282	4
1138	283	3
1139	284	5
1140	284	5
1141	284	4
1142	285	2
317	285	4
1143	285	4
337	285	4
338	285	4
1144	286	5
1145	286	5
701	286	3
1146	286	1
834	286	4
1147	287	3
1148	287	3
1149	287	5
1150	287	5
1151	287	3
1152	288	5
1153	288	3
1061	288	5
1154	288	5
1155	288	4
1156	289	5
1157	289	5
1158	289	5
1159	289	5
1160	289	5
1161	290	5
1162	290	5
1163	290	1
1164	290	4
1165	290	5
1166	291	5
1167	291	4
938	291	5
1168	291	5
1169	291	5
1170	292	5
1171	292	2
1172	292	1
1173	292	3
1140	292	3
1174	293	3
432	293	5
1175	293	1
1176	293	4
386	293	2
1177	294	1
1178	294	4
1179	295	3
1180	295	1
1181	295	1
1182	295	5
1183	295	5
1184	296	5
1185	296	5
1186	296	2
1187	296	5
1165	296	3
1188	297	5
311	297	5
1189	297	4
688	297	5
1051	297	2
1190	298	5
1191	298	5
1192	298	5
1193	298	5
1194	298	5
1195	299	4
1196	300	5
1197	300	2
1198	300	5
1199	300	4
1200	300	5
1201	301	5
1202	301	5
1203	301	5
1204	301	4
1205	301	5
938	302	5
1206	302	2
1194	302	5
1207	302	5
1208	302	5
1209	303	5
1210	303	5
1211	303	1
1212	303	5
1213	303	5
1214	304	3
1215	304	5
1216	305	1
938	305	4
1217	305	1
1218	305	5
1219	305	3
1220	306	5
1221	306	5
1222	306	5
1223	306	5
978	306	5
1224	307	5
1225	307	1
1226	307	5
1227	307	4
1228	307	5
1229	308	5
1230	308	1
1231	308	4
1232	308	5
1233	308	5
1234	309	5
1235	309	5
1236	309	5
1237	309	5
1238	309	3
1239	310	5
1240	310	5
1241	310	5
1242	310	5
1243	310	5
1244	311	1
1245	311	5
1246	311	1
1247	311	5
1248	311	5
1249	312	5
1250	312	4
1251	312	5
1252	312	5
1253	312	4
1254	313	5
1255	313	5
1256	313	1
1257	313	1
75	313	5
1258	314	5
1259	314	5
1260	314	5
1261	314	1
1262	314	5
1263	315	3
1264	316	5
1265	317	5
1266	317	5
1267	317	5
1268	317	5
1269	317	3
1270	318	5
596	318	5
1271	318	5
1272	318	5
1273	318	4
632	319	3
1274	319	4
1275	319	5
788	319	4
1276	319	5
1094	320	3
1277	320	5
311	320	5
1278	320	5
295	320	3
1196	321	4
1279	321	5
1280	321	4
698	321	5
1281	321	5
1282	322	4
1283	322	3
1284	322	5
1285	322	4
1286	322	3
1287	323	5
1288	323	5
1289	323	5
1290	323	5
1291	323	5
1292	324	3
1250	324	5
1293	324	5
1294	324	4
1295	324	5
1296	325	3
1297	325	4
1298	325	5
1299	325	3
1300	325	5
1301	326	5
1302	326	5
1303	326	5
1304	326	5
1305	326	5
239	327	5
1306	327	4
1307	327	4
1308	327	4
1309	327	1
853	328	5
1310	328	4
366	328	3
1311	328	3
1312	328	5
1313	329	5
1314	329	3
804	330	4
1315	330	2
1316	330	5
1317	330	5
1318	330	3
1319	331	5
1320	331	3
1321	331	2
1322	331	4
1323	331	5
366	332	5
1324	332	5
435	332	5
1325	332	5
1326	332	5
1327	333	5
1328	333	5
1329	333	1
1330	334	5
1331	334	5
1332	334	5
1333	334	5
1334	334	5
1335	335	5
1336	335	3
1337	335	5
1338	335	5
1339	335	3
366	336	5
1340	336	5
1294	336	5
1341	336	4
1342	336	4
1343	337	5
435	337	5
1344	337	5
1345	337	5
1346	337	5
1347	338	5
1348	338	5
1349	338	5
1350	338	5
1351	338	5
1352	339	5
1353	339	5
366	339	5
1354	339	5
1355	339	5
1356	340	5
1357	340	5
1358	340	4
1359	340	5
1347	340	5
1360	341	5
1361	341	5
1362	341	5
1363	341	5
1364	341	5
1365	342	2
1366	343	5
366	343	5
572	343	5
1367	343	4
1368	344	5
524	344	5
179	344	5
1369	345	5
1370	345	4
1371	345	5
1372	345	5
1373	345	5
1374	346	5
1375	346	5
1376	346	5
1377	346	5
1378	346	5
1379	347	5
1380	348	5
1381	348	5
1382	348	5
1383	348	5
1384	348	5
1385	349	5
1386	349	4
1387	349	4
1388	349	5
1389	349	5
1390	350	5
1391	350	5
1392	350	5
1393	350	5
179	350	5
1394	351	5
1395	351	1
1386	351	4
1396	351	5
1397	351	4
366	352	5
1398	352	3
1399	352	5
1400	352	4
1401	352	5
537	353	4
1402	353	5
1403	353	5
1404	354	1
1405	354	1
1406	354	5
1407	354	5
1408	354	5
1409	355	5
1410	355	5
1411	355	5
1412	355	5
1413	355	5
1414	356	5
1415	356	1
1416	357	5
1417	357	5
568	357	4
1418	357	5
1419	357	5
1420	358	5
568	359	5
1421	359	5
1422	359	5
1423	359	5
1424	359	5
1425	360	5
1426	360	5
1427	360	5
1428	360	5
1429	360	5
1430	361	5
1431	361	5
971	361	3
1432	361	4
1433	361	5
1434	362	5
1435	362	5
669	362	5
1436	362	4
1437	362	5
1438	363	5
1439	363	1
1440	363	3
580	363	5
1441	363	5
1278	364	5
1419	364	5
1442	364	2
1443	364	4
1444	364	2
1445	365	4
635	365	5
1440	365	3
524	365	5
1446	365	4
1447	366	4
282	366	5
1448	366	4
1449	366	2
1450	366	1
1451	367	5
1452	367	5
1453	367	4
1454	367	3
1455	367	5
1456	368	5
1457	368	1
1458	368	5
1459	368	5
1460	368	5
1461	369	5
1462	369	5
1463	369	3
1078	370	2
1464	370	4
1465	370	4
1466	370	5
1302	370	5
1467	371	5
1468	371	5
1469	371	5
1470	371	1
1471	371	4
1472	372	5
1473	372	5
1474	372	3
1475	372	5
1476	372	5
1468	373	5
1477	373	5
1478	373	5
1479	373	5
1480	373	5
1481	374	5
1482	374	4
1483	374	5
1484	374	5
1485	374	1
1486	375	5
1487	375	5
1488	375	5
1489	375	4
424	375	4
1490	376	5
1491	376	5
1492	376	5
1493	376	5
1494	376	5
1495	377	1
1446	377	4
1496	377	4
1497	378	5
1498	378	5
1499	378	5
986	378	5
1500	378	4
1501	379	4
1502	379	5
1503	379	5
1504	379	4
1240	379	5
1505	380	5
1506	380	4
1507	380	4
1508	380	5
1509	380	5
1510	381	5
1511	381	5
1512	381	5
1513	381	1
1514	381	5
1515	382	5
1516	382	5
1517	382	5
1518	382	3
1519	382	3
1520	383	5
1521	383	5
1522	383	2
1523	383	5
1524	383	4
1525	384	4
1526	384	4
1527	384	5
1528	384	5
751	384	3
1529	385	2
325	385	4
1530	385	5
1531	385	3
1385	385	5
1532	386	2
1302	386	5
1533	386	1
1457	386	2
1534	386	4
1535	387	5
1536	387	4
1537	387	5
1538	387	5
1539	387	5
1540	388	4
1541	388	5
1542	388	5
1543	388	5
1303	388	5
1544	389	5
1545	389	5
1546	389	2
231	389	5
1547	389	4
1548	390	5
1549	390	5
1550	390	1
1551	390	4
967	390	4
1552	391	1
1553	391	5
1554	391	5
1555	391	4
1556	391	4
1557	392	4
1558	392	1
1559	392	5
617	392	3
1560	392	5
1561	393	5
1562	393	5
1563	393	4
1564	393	5
1565	393	1
1566	394	5
1567	394	3
1568	394	3
1569	394	5
1570	394	5
1571	395	5
1572	395	5
1573	395	5
208	395	5
1574	395	4
1575	396	4
1576	396	5
1577	396	5
1578	396	5
1579	396	5
1580	397	5
1581	397	4
1582	397	5
1583	397	4
1584	397	4
1585	398	5
1586	398	5
1587	398	3
1588	398	4
1302	398	4
1589	399	5
1590	399	5
1591	399	5
1592	399	3
1593	399	5
1277	400	5
1575	400	1
1594	400	5
1595	400	5
1596	400	5
1597	401	5
1598	401	5
1599	401	5
1600	401	5
1601	401	4
1602	402	5
1603	402	5
1604	402	5
1605	402	5
1108	402	4
776	403	2
1606	403	5
1607	403	5
1608	403	5
1609	403	5
1610	404	5
1611	404	5
1612	404	5
1613	404	5
1614	404	5
1615	405	1
1616	406	5
1617	406	5
1618	406	5
1619	406	5
1620	406	5
1621	407	3
1622	407	5
1271	407	5
1623	407	5
1565	407	5
1624	408	1
1625	408	4
1626	409	5
1627	409	5
1628	409	5
1629	409	5
1630	409	5
1631	410	5
1632	410	5
1633	410	4
1634	410	5
1635	410	5
1032	411	4
1636	411	5
1637	411	4
205	411	5
1638	411	5
1639	412	5
1631	412	5
1640	412	5
1641	412	5
1642	412	5
1643	413	5
1644	413	5
466	413	4
448	413	5
1645	413	5
1646	414	4
1647	414	5
1648	414	5
1649	414	5
1650	414	5
1651	415	4
448	415	5
1652	416	5
1653	416	5
1654	416	5
1655	416	5
1656	416	4
1657	417	5
1658	417	5
1659	417	5
1660	417	5
1661	417	3
542	418	5
1662	418	5
1663	418	5
1664	418	5
1665	419	5
1666	419	5
1667	420	4
1668	420	5
1669	420	4
1670	420	5
1671	420	5
1672	421	5
1673	421	5
1674	421	5
1675	421	5
1676	421	5
1677	422	5
1678	422	5
1679	422	5
1680	422	5
1681	422	5
1682	423	5
1683	423	5
1684	423	5
1685	423	1
814	423	5
1686	424	5
1687	424	3
1688	424	5
1689	424	5
1690	424	4
1691	425	5
1692	425	5
1693	425	5
1694	425	5
1695	425	5
1696	426	5
1697	426	1
1698	426	5
1699	426	5
1700	426	5
1701	427	2
1702	427	5
1703	427	4
1704	427	5
1705	427	1
1706	428	5
1707	428	4
1708	428	5
1709	428	5
1710	428	5
1711	429	5
1712	429	5
1713	429	4
1714	430	5
1715	430	5
1716	430	1
1717	430	4
1718	430	5
1719	431	5
1720	431	5
1721	431	3
1722	431	3
1311	431	4
1723	432	5
1724	432	5
1725	432	5
1726	432	5
1727	432	5
1728	433	5
1729	433	5
366	433	5
1327	433	5
295	433	3
1730	434	5
1731	434	5
1732	435	5
1733	435	5
1734	435	5
1735	435	5
1736	435	5
1737	436	4
1738	436	5
1739	436	5
1740	436	5
1741	436	3
1714	437	5
1742	437	5
1743	437	5
1744	437	5
1745	437	5
1746	438	1
1747	438	1
923	438	5
1748	438	4
524	438	5
1749	439	5
1750	439	4
1751	439	5
1148	439	2
1752	439	5
1753	440	4
1754	440	5
1755	441	5
1756	441	5
1757	441	5
1587	441	5
1758	441	5
1759	442	5
196	442	5
1760	442	5
1761	442	5
1762	442	1
1763	443	5
1764	443	5
1765	443	4
1766	443	4
1078	443	3
1767	444	1
1768	444	5
1769	444	5
1770	444	5
1771	444	1
1772	445	5
1773	445	4
1774	445	5
1775	445	5
1776	446	3
1777	446	5
1778	446	5
1779	446	5
1780	446	5
1667	447	5
1781	447	5
1782	447	5
1783	447	5
1784	447	2
366	448	4
1785	448	3
1786	448	3
1787	448	4
1788	448	5
1789	449	5
1790	449	5
1791	449	5
1792	449	5
1793	449	5
1794	450	3
1795	450	1
1796	450	5
1797	450	5
1798	450	5
143	451	4
1799	452	4
1800	453	5
1801	453	5
1802	453	5
1803	453	5
1804	453	5
1805	454	5
1806	454	5
1807	454	4
1808	454	5
1809	454	5
1810	455	5
1811	455	3
1812	455	2
1813	455	5
1814	455	1
1815	456	5
1816	456	5
1817	456	4
1818	456	5
1819	456	5
1820	457	5
1821	457	3
1540	457	4
1822	457	5
1823	457	4
1824	458	5
1825	458	5
1518	459	4
1826	459	4
1827	459	5
1828	459	5
1829	459	5
1518	460	2
1830	460	5
1831	460	5
1832	460	5
1833	461	5
1834	461	5
1835	461	1
1836	461	1
1837	461	5
1838	462	5
1839	462	5
587	462	5
1840	463	5
1841	463	5
1842	463	5
545	463	3
1843	463	5
1844	464	5
1845	464	5
1846	464	5
1847	464	4
1848	464	5
1849	465	5
1850	465	5
1851	465	5
1852	465	1
1853	465	4
1854	466	5
1855	466	5
1856	466	5
1857	466	5
1457	466	5
1858	467	3
1859	467	4
1860	467	1
1861	467	1
1862	467	3
1863	468	3
1864	468	5
1865	468	5
1866	468	5
1867	468	5
1868	469	5
1869	469	3
1870	469	5
1871	469	5
1872	469	5
1844	470	5
1873	470	3
1874	470	5
1875	470	5
1876	470	5
1877	471	5
1878	471	4
1879	471	5
1386	471	5
1880	471	5
1881	472	5
1882	472	5
1883	472	5
1884	472	5
1885	472	5
1886	473	5
1747	473	1
1887	473	1
1888	473	1
179	473	5
1889	474	5
1890	474	5
1891	474	5
1892	474	5
1893	474	5
1894	475	1
1895	475	5
1896	475	2
1897	475	4
1898	475	2
1899	476	4
1900	476	4
1901	476	1
1902	476	5
1903	476	1
1904	477	5
1905	477	3
1906	477	5
1907	477	5
1908	477	5
1909	478	5
1910	478	5
1911	478	5
1912	478	5
1913	478	5
1914	479	5
1915	479	5
1916	479	5
1917	479	5
1918	479	5
1919	480	5
1920	480	4
1921	480	5
1922	480	3
1923	480	5
1924	481	5
1925	481	5
1926	481	5
1927	481	4
1928	481	5
1929	482	1
